Date,Max,Min,Average,Precipitation
5/4/1958,83,75,79,0.3
5/5/1958,84,75,79.5,0
5/6/1958,85,78,81.5,0
5/7/1958,86,76,81,0.08
5/8/1958,84,77,80.5,0.04
5/9/1958,85,75,80,T
5/10/1958,84,77,80.5,T
5/11/1958,86,76,81,T
5/12/1958,85,76,80.5,0.04
5/13/1958,86,78,82,T
5/14/1958,85,78,81.5,T
5/15/1958,85,77,81,0.05
5/16/1958,85,78,81.5,0
5/17/1958,86,77,81.5,T
5/18/1958,86,78,82,T
5/19/1958,86,77,81.5,0.03
5/20/1958,86,78,82,0.06
5/21/1958,85,75,80,0.08
5/22/1958,85,75,80,0.4
5/23/1958,83,75,79,0.04
5/24/1958,85,78,81.5,0.03
5/25/1958,85,79,82,0
5/26/1958,85,78,81.5,T
5/27/1958,85,77,81,T
5/28/1958,83,77,80,0.48
5/29/1958,85,75,80,0.77
5/30/1958,83,74,78.5,0.13
5/31/1958,85,76,80.5,0.62
6/1/1958,85,76,80.5,0
6/2/1958,87,74,80.5,0
6/3/1958,87,77,82,0.01
6/4/1958,86,77,81.5,0
6/5/1958,86,76,81,T
6/6/1958,87,76,81.5,0.18
6/7/1958,85,75,80,0.49
6/8/1958,82,77,79.5,0.47
6/9/1958,83,78,80.5,0.35
6/10/1958,79,74,76.5,1.11
6/11/1958,86,78,82,0.11
6/12/1958,84,76,80,0.07
6/13/1958,81,74,77.5,1.46
6/14/1958,81,70,75.5,2.3
6/15/1958,83,75,79,0.03
6/16/1958,86,75,80.5,0
6/17/1958,84,78,81,0
6/18/1958,85,77,81,0
6/19/1958,85,78,81.5,0
6/20/1958,84,77,80.5,0.02
6/21/1958,83,78,80.5,0.11
6/22/1958,85,75,80,0.11
6/23/1958,85,76,80.5,0.05
6/24/1958,85,77,81,0.23
6/25/1958,85,76,80.5,0.16
6/26/1958,84,76,80,0.3
6/27/1958,86,78,82,0.09
6/28/1958,85,77,81,0.02
6/29/1958,85,78,81.5,0.11
6/30/1958,86,79,82.5,0
7/1/1958,84,75,79.5,0.21
7/2/1958,86,74,80,T
7/3/1958,86,76,81,0.44
7/4/1958,85,77,81,0
7/5/1958,85,76,80.5,0.12
7/6/1958,86,77,81.5,0.02
7/7/1958,83,76,79.5,0.5
7/8/1958,84,73,78.5,1.58
7/9/1958,80,76,78,0.54
7/10/1958,85,78,81.5,0.12
7/11/1958,89,77,83,T
7/12/1958,86,77,81.5,0
7/13/1958,87,77,82,0
7/14/1958,85,75,80,1.25
7/15/1958,84,77,80.5,0.1
7/16/1958,82,72,77,2.82
7/17/1958,85,75,80,T
7/18/1958,85,75,80,0.38
7/19/1958,85,76,80.5,0
7/20/1958,83,76,79.5,0.79
7/21/1958,84,77,80.5,0.24
7/22/1958,85,77,81,T
7/23/1958,86,77,81.5,T
7/24/1958,88,76,82,0
7/25/1958,86,77,81.5,T
7/26/1958,85,77,81,0
7/27/1958,85,76,80.5,0.26
7/28/1958,85,75,80,0.31
7/29/1958,86,75,80.5,0.65
7/30/1958,87,76,81.5,0.22
7/31/1958,85,77,81,T
8/1/1958,83,77,80,0.37
8/2/1958,86,76,81,0.23
8/3/1958,85,76,80.5,0
8/4/1958,86,76,81,0
8/5/1958,86,76,81,0
8/6/1958,88,76,82,0
8/7/1958,87,77,82,0.07
8/8/1958,87,78,82.5,T
8/9/1958,88,79,83.5,T
8/10/1958,88,80,84,T
8/11/1958,88,80,84,0.08
8/12/1958,88,78,83,0.1
8/13/1958,87,78,82.5,0
8/14/1958,87,78,82.5,0.09
8/15/1958,86,78,82,0.08
8/16/1958,88,78,83,0.28
8/17/1958,87,75,81,0.41
8/18/1958,83,74,78.5,1.09
8/19/1958,81,74,77.5,1.81
8/20/1958,84,74,79,1.18
8/21/1958,87,76,81.5,0.27
8/22/1958,86,77,81.5,0.03
8/23/1958,86,75,80.5,0.28
8/24/1958,87,73,80,3.03
8/25/1958,85,73,79,0.44
8/26/1958,86,75,80.5,0.94
8/27/1958,86,75,80.5,0.06
8/28/1958,86,76,81,0.05
8/29/1958,85,77,81,0.78
8/30/1958,84,79,81.5,0.03
8/31/1958,85,79,82,0.03
9/1/1958,87,78,82.5,0.03
9/2/1958,85,78,81.5,0.09
9/3/1958,86,78,82,0.63
9/4/1958,80,74,77,1.95
9/5/1958,86,77,81.5,0
9/6/1958,85,76,80.5,0.18
9/7/1958,84,77,80.5,0.18
9/8/1958,84,73,78.5,0.92
9/9/1958,83,77,80,0.48
9/10/1958,86,77,81.5,0.04
9/11/1958,86,76,81,0.3
9/12/1958,87,78,82.5,T
9/13/1958,87,78,82.5,0.34
9/14/1958,88,77,82.5,0
9/15/1958,86,77,81.5,0.32
9/16/1958,85,75,80,0.07
9/17/1958,86,77,81.5,0.14
9/18/1958,85,76,80.5,T
9/19/1958,85,76,80.5,0.59
9/20/1958,82,74,78,1.81
9/21/1958,83,77,80,1.47
9/22/1958,83,74,78.5,1.68
9/23/1958,79,74,76.5,1.76
9/24/1958,85,76,80.5,0.19
9/25/1958,87,78,82.5,0
9/26/1958,87,79,83,0.05
9/27/1958,87,78,82.5,0.04
9/28/1958,85,78,81.5,0.33
9/29/1958,85,77,81,0.27
9/30/1958,87,76,81.5,0.22
10/1/1958,87,78,82.5,0.03
10/2/1958,87,79,83,T
10/3/1958,86,79,82.5,0.1
10/4/1958,87,79,83,T
10/5/1958,85,77,81,0.1
10/6/1958,86,77,81.5,0.05
10/7/1958,86,75,80.5,0.4
10/8/1958,85,76,80.5,0.19
10/9/1958,87,78,82.5,0.01
10/10/1958,86,77,81.5,0.04
10/11/1958,87,79,83,0.04
10/12/1958,88,76,82,0.53
10/13/1958,85,76,80.5,1.2
10/14/1958,87,77,82,0.08
10/15/1958,88,74,81,0.3
10/16/1958,81,75,78,1.51
10/17/1958,80,74,77,1.23
10/18/1958,84,77,80.5,0.51
10/19/1958,85,76,80.5,0.42
10/20/1958,85,76,80.5,0.37
10/21/1958,87,76,81.5,0.15
10/22/1958,82,77,79.5,0.17
10/23/1958,79,73,76,2
10/24/1958,84,78,81,0.39
10/25/1958,86,79,82.5,0.06
10/26/1958,86,77,81.5,0.71
10/27/1958,87,77,82,T
10/28/1958,87,77,82,0.3
10/29/1958,87,81,84,T
10/30/1958,86,80,83,0
10/31/1958,87,79,83,0.02
11/1/1958,86,75,80.5,1.55
11/2/1958,86,75,80.5,0.54
11/3/1958,87,78,82.5,T
11/4/1958,86,78,82,0
11/5/1958,82,77,79.5,T
11/6/1958,84,77,80.5,0.63
11/7/1958,86,78,82,0.09
11/8/1958,84,76,80,0.18
11/9/1958,85,77,81,0.09
11/10/1958,87,78,82.5,0.01
11/11/1958,86,78,82,0.05
11/12/1958,86,78,82,T
11/13/1958,81,76,78.5,1.66
11/14/1958,85,78,81.5,0.11
11/15/1958,86,77,81.5,0.1
11/16/1958,86,76,81,0.53
11/17/1958,85,78,81.5,0.42
11/18/1958,85,75,80,0.46
11/19/1958,85,77,81,0.43
11/20/1958,85,78,81.5,0.04
11/21/1958,84,75,79.5,0
11/22/1958,84,76,80,0.09
11/23/1958,85,75,80,0.11
11/24/1958,85,77,81,0
11/25/1958,85,77,81,0.06
11/26/1958,86,78,82,T
11/27/1958,80,76,78,0.41
11/28/1958,84,79,81.5,0.15
11/29/1958,83,79,81,0.32
11/30/1958,84,79,81.5,0
12/1/1958,84,77,80.5,0.12
12/2/1958,84,78,81,0
12/3/1958,84,78,81,0.03
12/4/1958,85,75,80,0.29
12/5/1958,85,75,80,0.14
12/6/1958,86,75,80.5,0
12/7/1958,84,74,79,0
12/8/1958,83,75,79,0.81
12/9/1958,82,75,78.5,1.61
12/10/1958,84,77,80.5,0.18
12/11/1958,85,78,81.5,0.01
12/12/1958,84,76,80,0.08
12/13/1958,87,77,82,0.15
12/14/1958,84,78,81,0
12/15/1958,85,77,81,0
12/16/1958,85,72,78.5,0.07
12/17/1958,82,74,78,0.04
12/18/1958,85,75,80,0
12/19/1958,84,74,79,0
12/20/1958,84,77,80.5,0
12/21/1958,86,76,81,0
12/22/1958,84,77,80.5,0
12/23/1958,82,74,78,0.09
12/24/1958,83,74,78.5,0.06
12/25/1958,85,73,79,T
12/26/1958,85,73,79,0.05
12/27/1958,82,76,79,0.01
12/28/1958,84,78,81,0
12/29/1958,87,76,81.5,T
12/30/1958,83,75,79,0.04
12/31/1958,84,76,80,0.02
1/1/1959,85,75,80,0.12
1/2/1959,84,75,79.5,T
1/3/1959,84,74,79,0
1/4/1959,84,75,79.5,0.09
1/5/1959,84,77,80.5,T
1/6/1959,84,76,80,0.02
1/7/1959,79,75,77,0.45
1/8/1959,81,75,78,0
1/9/1959,81,71,76,T
1/10/1959,80,74,77,0.09
1/11/1959,80,73,76.5,0.68
1/12/1959,83,73,78,0.04
1/13/1959,83,73,78,0
1/14/1959,81,73,77,0.05
1/15/1959,81,72,76.5,T
1/16/1959,80,74,77,0.02
1/17/1959,83,73,78,0
1/18/1959,81,73,77,0.13
1/19/1959,81,72,76.5,0.11
1/20/1959,83,75,79,T
1/21/1959,84,77,80.5,0
1/22/1959,83,78,80.5,T
1/23/1959,84,74,79,0
1/24/1959,84,76,80,0.05
1/25/1959,84,77,80.5,0
1/26/1959,82,74,78,0.07
1/27/1959,84,75,79.5,0.05
1/28/1959,81,76,78.5,0.24
1/29/1959,82,73,77.5,0.21
1/30/1959,82,76,79,0
1/31/1959,87,75,81,T
2/1/1959,83,76,79.5,0.02
2/2/1959,83,76,79.5,0
2/3/1959,82,73,77.5,0.15
2/4/1959,82,74,78,0.06
2/5/1959,84,76,80,0.03
2/6/1959,82,76,79,0.04
2/7/1959,83,75,79,0.05
2/8/1959,84,74,79,0.04
2/9/1959,83,73,78,0.11
2/10/1959,83,74,78.5,0
2/11/1959,83,73,78,0
2/12/1959,83,71,77,0
2/13/1959,83,75,79,0.2
2/14/1959,82,74,78,0.01
2/15/1959,82,74,78,0.02
2/16/1959,83,73,78,0.04
2/17/1959,84,75,79.5,0
2/18/1959,84,74,79,T
2/19/1959,84,73,78.5,0.02
2/20/1959,85,74,79.5,0.22
2/21/1959,84,77,80.5,0.02
2/22/1959,83,74,78.5,0.04
2/23/1959,84,75,79.5,0.07
2/24/1959,83,72,77.5,0.08
2/25/1959,83,76,79.5,0.06
2/26/1959,82,76,79,0.03
2/27/1959,85,77,81,0
2/28/1959,84,77,80.5,0
3/1/1959,83,76,79.5,0.05
3/2/1959,84,74,79,0.03
3/3/1959,84,75,79.5,0.01
3/4/1959,85,75,80,0.01
3/5/1959,84,75,79.5,T
3/6/1959,81,75,78,T
3/7/1959,83,76,79.5,0.01
3/8/1959,84,73,78.5,0.07
3/9/1959,84,75,79.5,0.15
3/10/1959,84,75,79.5,0.01
3/11/1959,84,76,80,T
3/12/1959,82,76,79,0.03
3/13/1959,84,75,79.5,T
3/14/1959,84,75,79.5,T
3/15/1959,84,76,80,T
3/16/1959,83,76,79.5,0
3/17/1959,84,76,80,0.01
3/18/1959,85,75,80,0
3/19/1959,84,75,79.5,T
3/20/1959,85,75,80,T
3/21/1959,86,75,80.5,0.01
3/22/1959,82,74,78,0.13
3/23/1959,84,75,79.5,0.03
3/24/1959,85,74,79.5,0.25
3/25/1959,84,74,79,0
3/26/1959,84,75,79.5,0
3/27/1959,84,73,78.5,0
3/28/1959,84,74,79,0.05
3/29/1959,83,75,79,0.01
3/30/1959,82,74,78,0.59
3/31/1959,83,75,79,0.02
4/1/1959,84,75,79.5,T
4/2/1959,85,77,81,0.04
4/3/1959,85,77,81,T
4/4/1959,85,74,79.5,0
4/5/1959,84,76,80,0
4/6/1959,85,77,81,0.05
4/7/1959,85,77,81,0.02
4/8/1959,84,76,80,0.01
4/9/1959,83,76,79.5,0.27
4/10/1959,84,75,79.5,0.14
4/11/1959,80,75,77.5,1.05
4/12/1959,84,75,79.5,T
4/13/1959,85,77,81,0
4/14/1959,85,75,80,0.04
4/15/1959,84,77,80.5,0.01
4/16/1959,83,78,80.5,0.1
4/17/1959,80,77,78.5,0.05
4/18/1959,81,76,78.5,0.34
4/19/1959,83,78,80.5,0.18
4/20/1959,83,77,80,0
4/21/1959,83,76,79.5,T
4/22/1959,84,76,80,0
4/23/1959,84,75,79.5,0
4/24/1959,85,73,79,0.01
4/25/1959,84,76,80,0.01
4/26/1959,84,75,79.5,0.01
4/27/1959,84,77,80.5,0.06
4/28/1959,84,75,79.5,0.12
4/29/1959,84,75,79.5,0.03
4/30/1959,83,74,78.5,0.07
5/1/1959,84,76,80,0.09
5/2/1959,84,75,79.5,0.11
5/3/1959,83,76,79.5,0.01
5/4/1959,84,75,79.5,0.04
5/5/1959,84,77,80.5,0.02
5/6/1959,85,76,80.5,0.17
5/7/1959,85,77,81,0.01
5/8/1959,84,77,80.5,T
5/9/1959,84,76,80,0.04
5/10/1959,84,78,81,T
5/11/1959,84,78,81,0
5/12/1959,85,78,81.5,0.02
5/13/1959,85,78,81.5,0
5/14/1959,84,77,80.5,0
5/15/1959,85,76,80.5,T
5/16/1959,84,78,81,0.06
5/17/1959,86,78,82,0.01
5/18/1959,85,78,81.5,0.06
5/19/1959,85,74,79.5,0.06
5/20/1959,84,77,80.5,0
5/21/1959,87,76,81.5,0
5/22/1959,85,77,81,0
5/23/1959,85,76,80.5,0
5/24/1959,87,76,81.5,0
5/25/1959,84,77,80.5,0.04
5/26/1959,86,76,81,0
5/27/1959,85,77,81,0
5/28/1959,86,76,81,0.04
5/29/1959,85,77,81,0.05
5/30/1959,86,76,81,T
5/31/1959,86,77,81.5,0
6/1/1959,85,78,81.5,0
6/2/1959,86,77,81.5,0
6/3/1959,86,77,81.5,0.04
6/4/1959,87,77,82,0
6/5/1959,86,77,81.5,0.05
6/6/1959,85,76,80.5,0
6/7/1959,86,77,81.5,0
6/8/1959,87,78,82.5,0
6/9/1959,89,76,82.5,0
6/10/1959,86,77,81.5,0
6/11/1959,87,78,82.5,0.07
6/12/1959,89,77,83,0
6/13/1959,88,79,83.5,0
6/14/1959,89,77,83,T
6/15/1959,87,79,83,0.02
6/16/1959,89,77,83,0.05
6/17/1959,87,78,82.5,0
6/18/1959,88,78,83,0
6/19/1959,90,78,84,0.06
6/20/1959,87,79,83,T
6/21/1959,87,77,82,0.18
6/22/1959,87,78,82.5,T
6/23/1959,81,74,77.5,0.43
6/24/1959,88,77,82.5,0.06
6/25/1959,86,79,82.5,0.02
6/26/1959,85,78,81.5,0.06
6/27/1959,86,76,81,0.1
6/28/1959,86,78,82,0.04
6/29/1959,87,78,82.5,0.01
6/30/1959,87,78,82.5,0.01
7/1/1959,87,78,82.5,0.1
7/2/1959,88,77,82.5,0.08
7/3/1959,87,77,82,0.1
7/4/1959,88,77,82.5,0.02
7/5/1959,85,76,80.5,0.23
7/6/1959,86,76,81,0.07
7/7/1959,87,78,82.5,0
7/8/1959,87,77,82,0
7/9/1959,87,78,82.5,0.23
7/10/1959,86,78,82,0.02
7/11/1959,85,79,82,0.12
7/12/1959,86,76,81,0.07
7/13/1959,86,78,82,0.07
7/14/1959,87,77,82,0.02
7/15/1959,84,77,80.5,0.08
7/16/1959,87,79,83,0
7/17/1959,87,78,82.5,0.03
7/18/1959,86,77,81.5,0.35
7/19/1959,88,78,83,0
7/20/1959,88,77,82.5,0.53
7/21/1959,87,77,82,0.09
7/22/1959,86,78,82,0.1
7/23/1959,88,77,82.5,0.03
7/24/1959,87,77,82,0.2
7/25/1959,86,76,81,0.05
7/26/1959,85,76,80.5,0.3
7/27/1959,87,78,82.5,0
7/28/1959,88,77,82.5,0.15
7/29/1959,83,75,79,0.97
7/30/1959,82,74,78,0.47
7/31/1959,83,75,79,0.54
8/1/1959,83,75,79,0.36
8/2/1959,84,75,79.5,0.17
8/3/1959,87,74,80.5,1.42
8/4/1959,88,74,81,0
8/5/1959,88,78,83,0
8/6/1959,89,79,84,0
8/7/1959,86,79,82.5,0
8/8/1959,89,77,83,0.03
8/9/1959,88,78,83,0.61
8/10/1959,87,78,82.5,0
8/11/1959,89,80,84.5,0
8/12/1959,87,78,82.5,0.16
8/13/1959,82,75,78.5,1.29
8/14/1959,86,76,81,0.04
8/15/1959,87,77,82,0.08
8/16/1959,84,75,79.5,0.41
8/17/1959,86,76,81,0.03
8/18/1959,88,75,81.5,T
8/19/1959,87,77,82,0
8/20/1959,88,76,82,0.03
8/21/1959,84,78,81,0.62
8/22/1959,83,74,78.5,0.98
8/23/1959,86,76,81,T
8/24/1959,88,76,82,0
8/25/1959,81,75,78,3.04
8/26/1959,84,73,78.5,0.56
8/27/1959,80,73,76.5,1.15
8/28/1959,87,75,81,0.03
8/29/1959,87,74,80.5,1.56
8/30/1959,86,75,80.5,0
8/31/1959,86,76,81,0
9/1/1959,85,74,79.5,0.68
9/2/1959,84,74,79,0.22
9/3/1959,86,78,82,0
9/4/1959,86,77,81.5,0.02
9/5/1959,88,77,82.5,0.12
9/6/1959,85,76,80.5,2.44
9/7/1959,86,74,80,0.25
9/8/1959,83,75,79,1.15
9/9/1959,86,77,81.5,0
9/10/1959,88,78,83,0.04
9/11/1959,84,73,78.5,1.84
9/12/1959,81,75,78,0.5
9/13/1959,85,78,81.5,0
9/14/1959,88,78,83,0.21
9/15/1959,88,77,82.5,0.09
9/16/1959,88,74,81,0.48
9/17/1959,85,73,79,1
9/18/1959,83,75,79,0.42
9/19/1959,84,75,79.5,0.09
9/20/1959,85,76,80.5,0.05
9/21/1959,88,76,82,0.05
9/22/1959,82,75,78.5,2.03
9/23/1959,83,76,79.5,1.38
9/24/1959,82,72,77,1.09
9/25/1959,83,75,79,0.18
9/26/1959,88,75,81.5,0.01
9/27/1959,86,77,81.5,0.01
9/28/1959,87,77,82,0.34
9/29/1959,87,77,82,0.07
9/30/1959,83,77,80,0.91
10/1/1959,85,76,80.5,0.36
10/2/1959,86,75,80.5,0.7
10/3/1959,85,77,81,0.2
10/4/1959,86,75,80.5,0.42
10/5/1959,86,78,82,0.04
10/6/1959,87,78,82.5,0.03
10/7/1959,86,77,81.5,0.32
10/8/1959,87,75,81,0.35
10/9/1959,86,79,82.5,T
10/10/1959,86,78,82,0.03
10/11/1959,86,76,81,0.04
10/12/1959,86,77,81.5,0
10/13/1959,83,74,78.5,0.17
10/14/1959,86,75,80.5,0.46
10/15/1959,86,79,82.5,0.1
10/16/1959,82,75,78.5,2.47
10/17/1959,84,76,80,0.28
10/18/1959,81,75,78,1.28
10/19/1959,83,75,79,0.09
10/20/1959,88,77,82.5,0.03
10/21/1959,85,77,81,T
10/22/1959,88,77,82.5,T
10/23/1959,86,76,81,0.02
10/24/1959,84,76,80,0.13
10/25/1959,86,76,81,T
10/26/1959,89,76,82.5,0.03
10/27/1959,86,76,81,0.15
10/28/1959,84,77,80.5,0.3
10/29/1959,85,77,81,0.11
10/30/1959,86,78,82,0.16
10/31/1959,87,78,82.5,0.09
11/1/1959,87,77,82,0.05
11/2/1959,85,76,80.5,0
11/3/1959,85,75,80,0.55
11/4/1959,86,77,81.5,0
11/5/1959,85,77,81,1.29
11/6/1959,83,77,80,0.97
11/7/1959,81,77,79,0.32
11/8/1959,85,78,81.5,0.03
11/9/1959,86,78,82,0.02
11/10/1959,87,77,82,0
11/11/1959,85,78,81.5,0.44
11/12/1959,86,78,82,0.22
11/13/1959,85,78,81.5,0.13
11/14/1959,85,79,82,0
11/15/1959,85,77,81,0.14
11/16/1959,87,78,82.5,0.02
11/17/1959,85,78,81.5,0.03
11/18/1959,83,78,80.5,0.08
11/19/1959,87,78,82.5,0
11/20/1959,85,77,81,0.23
11/21/1959,83,77,80,0.02
11/22/1959,81,77,79,0.5
11/23/1959,85,78,81.5,0.01
11/24/1959,86,74,80,0.18
11/25/1959,85,74,79.5,0.73
11/26/1959,84,78,81,0.19
11/27/1959,83,78,80.5,0.14
11/28/1959,85,77,81,0.06
11/29/1959,86,76,81,0.05
11/30/1959,86,77,81.5,0
12/1/1959,85,77,81,0.06
12/2/1959,84,76,80,0.31
12/3/1959,85,77,81,0.11
12/4/1959,85,75,80,0.04
12/5/1959,85,76,80.5,0.04
12/6/1959,84,79,81.5,0
12/7/1959,85,77,81,0
12/8/1959,83,75,79,0
12/9/1959,84,76,80,0.2
12/10/1959,84,76,80,0.08
12/11/1959,85,77,81,T
12/12/1959,85,76,80.5,0
12/13/1959,84,77,80.5,0.08
12/14/1959,83,77,80,0.15
12/15/1959,83,79,81,0.04
12/16/1959,84,78,81,0.01
12/17/1959,85,77,81,0
12/18/1959,85,78,81.5,0
12/19/1959,82,75,78.5,0.03
12/20/1959,83,75,79,0.34
12/21/1959,84,75,79.5,T
12/22/1959,84,77,80.5,0.01
12/23/1959,83,77,80,0.24
12/24/1959,84,76,80,0
12/25/1959,84,78,81,0
12/26/1959,83,75,79,0.15
12/27/1959,83,77,80,0.21
12/28/1959,82,75,78.5,1.15
12/29/1959,84,77,80.5,0
12/30/1959,83,76,79.5,0.12
12/31/1959,82,76,79,0.39
1/1/1960,83,76,79.5,0.05
1/2/1960,83,75,79,0.11
1/3/1960,82,73,77.5,0
1/4/1960,83,74,78.5,0.04
1/5/1960,82,75,78.5,0.14
1/6/1960,83,75,79,0.05
1/7/1960,84,77,80.5,0
1/8/1960,86,74,80,0.27
1/9/1960,80,75,77.5,0.41
1/10/1960,83,74,78.5,0
1/11/1960,83,75,79,T
1/12/1960,81,74,77.5,0.3
1/13/1960,83,73,78,0.16
1/14/1960,83,74,78.5,0.14
1/15/1960,84,75,79.5,0.03
1/16/1960,84,75,79.5,0.05
1/17/1960,85,75,80,0.01
1/18/1960,83,74,78.5,0.03
1/19/1960,83,74,78.5,0.06
1/20/1960,84,74,79,0
1/21/1960,83,74,78.5,0.02
1/22/1960,82,74,78,T
1/23/1960,81,75,78,T
1/24/1960,82,75,78.5,0.02
1/25/1960,83,73,78,0
1/26/1960,82,76,79,0
1/27/1960,82,76,79,0.05
1/28/1960,84,77,80.5,T
1/29/1960,83,74,78.5,0.55
1/30/1960,83,74,78.5,0.16
1/31/1960,83,76,79.5,0.02
2/1/1960,82,77,79.5,T
2/2/1960,83,77,80,T
2/3/1960,86,76,81,0
2/4/1960,84,74,79,T
2/5/1960,84,75,79.5,0.02
2/6/1960,84,76,80,0
2/7/1960,83,77,80,0
2/8/1960,84,76,80,0.05
2/9/1960,83,74,78.5,0
2/10/1960,86,73,79.5,0
2/11/1960,84,73,78.5,T
2/12/1960,84,74,79,0.03
2/13/1960,85,75,80,0.01
2/14/1960,83,76,79.5,T
2/15/1960,84,76,80,0.01
2/16/1960,85,74,79.5,0.01
2/17/1960,83,76,79.5,0.04
2/18/1960,83,76,79.5,0.07
2/19/1960,85,77,81,0
2/20/1960,85,77,81,0.02
2/21/1960,84,77,80.5,0.02
2/22/1960,84,76,80,0
2/23/1960,84,76,80,0.01
2/24/1960,83,77,80,T
2/25/1960,84,75,79.5,0
2/26/1960,84,75,79.5,0
2/27/1960,84,75,79.5,T
2/28/1960,85,75,80,0.02
2/29/1960,84,75,79.5,0
3/1/1960,83,76,79.5,0
3/2/1960,84,75,79.5,0
3/3/1960,82,75,78.5,0.02
3/4/1960,82,75,78.5,0
3/5/1960,82,76,79,0
3/6/1960,83,76,79.5,0.01
3/7/1960,83,75,79,0
3/8/1960,84,75,79.5,0
3/9/1960,80,72,76,1.07
3/10/1960,85,76,80.5,0
3/11/1960,84,76,80,0
3/12/1960,84,75,79.5,T
3/13/1960,84,75,79.5,T
3/14/1960,82,74,78,0
3/15/1960,83,73,78,0
3/16/1960,85,73,79,0
3/17/1960,83,74,78.5,0
3/18/1960,84,76,80,0.05
3/19/1960,88,75,81.5,0
3/20/1960,85,75,80,T
3/21/1960,83,74,78.5,0.07
3/22/1960,85,76,80.5,0.01
3/23/1960,85,75,80,0.25
3/24/1960,84,75,79.5,T
3/25/1960,84,75,79.5,0
3/26/1960,86,75,80.5,T
3/27/1960,85,75,80,0
3/28/1960,83,76,79.5,0.11
3/29/1960,84,76,80,0
3/30/1960,86,77,81.5,0
3/31/1960,85,77,81,T
4/1/1960,85,76,80.5,0.01
4/2/1960,86,76,81,0.06
4/3/1960,85,78,81.5,0
4/4/1960,85,77,81,0.04
4/5/1960,85,77,81,0.07
4/6/1960,86,78,82,0
4/7/1960,85,78,81.5,0
4/8/1960,85,77,81,T
4/9/1960,85,75,80,0
4/10/1960,87,77,82,0.01
4/11/1960,88,77,82.5,0.04
4/12/1960,87,78,82.5,0.01
4/13/1960,84,76,80,0.27
4/14/1960,87,78,82.5,0.03
4/15/1960,85,77,81,0.15
4/16/1960,85,78,81.5,0.03
4/17/1960,86,77,81.5,0.04
4/18/1960,87,78,82.5,0.01
4/19/1960,86,78,82,0
4/20/1960,87,79,83,T
4/21/1960,85,79,82,T
4/22/1960,86,79,82.5,0
4/23/1960,86,79,82.5,0
4/24/1960,87,78,82.5,0
4/25/1960,86,78,82,0.03
4/26/1960,86,78,82,T
4/27/1960,84,78,81,0.28
4/28/1960,86,77,81.5,0.03
4/29/1960,87,78,82.5,T
4/30/1960,86,78,82,0
5/1/1960,85,75,80,T
5/2/1960,84,75,79.5,0.3
5/3/1960,88,77,82.5,T
5/4/1960,88,75,81.5,0.03
5/5/1960,84,75,79.5,0.61
5/6/1960,85,78,81.5,0.17
5/7/1960,86,76,81,0.28
5/8/1960,86,77,81.5,0.02
5/9/1960,87,77,82,0
5/10/1960,86,78,82,0
5/11/1960,88,78,83,0.03
5/12/1960,86,77,81.5,0.15
5/13/1960,86,78,82,0.07
5/14/1960,87,78,82.5,T
5/15/1960,86,77,81.5,0.03
5/16/1960,86,78,82,0
5/17/1960,85,75,80,0.07
5/18/1960,87,74,80.5,0
5/19/1960,85,77,81,0.17
5/20/1960,88,76,82,0.29
5/21/1960,85,77,81,0.29
5/22/1960,85,77,81,0.28
5/23/1960,86,78,82,0.08
5/24/1960,86,77,81.5,0.02
5/25/1960,87,78,82.5,T
5/26/1960,85,78,81.5,0.04
5/27/1960,86,78,82,0.04
5/28/1960,84,78,81,0.25
5/29/1960,84,76,80,0.3
5/30/1960,82,76,79,1.51
5/31/1960,84,79,81.5,0.09
6/1/1960,85,78,81.5,0.51
6/2/1960,85,80,82.5,T
6/3/1960,85,78,81.5,T
6/4/1960,86,77,81.5,0
6/5/1960,86,76,81,0
6/6/1960,86,78,82,0.05
6/7/1960,86,78,82,0.11
6/8/1960,85,75,80,0.03
6/9/1960,87,76,81.5,0.15
6/10/1960,86,76,81,0.03
6/11/1960,87,77,82,0
6/12/1960,87,76,81.5,0.02
6/13/1960,87,77,82,0
6/14/1960,87,77,82,0.04
6/15/1960,87,78,82.5,T
6/16/1960,87,77,82,0.22
6/17/1960,86,76,81,0.4
6/18/1960,86,76,81,0.21
6/19/1960,86,77,81.5,0.14
6/20/1960,87,75,81,0.4
6/21/1960,85,75,80,0.05
6/22/1960,86,79,82.5,0.03
6/23/1960,85,78,81.5,0.26
6/24/1960,81,75,78,0.96
6/25/1960,85,76,80.5,0.25
6/26/1960,88,77,82.5,0.01
6/27/1960,87,77,82,0.43
6/28/1960,84,78,81,0.35
6/29/1960,83,76,79.5,0.04
6/30/1960,87,77,82,0.06
7/1/1960,87,77,82,0.17
7/2/1960,86,75,80.5,0.16
7/3/1960,87,77,82,0.01
7/4/1960,84,77,80.5,0.51
7/5/1960,87,78,82.5,T
7/6/1960,86,78,82,0.01
7/7/1960,88,78,83,0.04
7/8/1960,88,77,82.5,0.03
7/9/1960,85,76,80.5,0.23
7/10/1960,87,77,82,0.02
7/11/1960,86,77,81.5,0.06
7/12/1960,86,77,81.5,T
7/13/1960,87,78,82.5,0.01
7/14/1960,87,75,81,1.09
7/15/1960,85,76,80.5,0.32
7/16/1960,86,76,81,0.31
7/17/1960,85,77,81,0.25
7/18/1960,87,77,82,0.28
7/19/1960,86,76,81,0.07
